MAINTENANCE_AGENCY_ID,VARIABLE_SET_ID,NAME,CODE,DESCRIPTION
ECB6,ECB6_EBA_432305,Variable set for combination EBA_432305,EBA_432305,Variable set for combination EBA_432305
ECB6,ECB6_EBA_432137,Variable set for combination EBA_432137,EBA_432137,Variable set for combination EBA_432137
ECB6,ECB6_EBA_432125,Variable set for combination EBA_432125,EBA_432125,Variable set for combination EBA_432125
ECB6,ECB6_EBA_432754,Variable set for combination EBA_432754,EBA_432754,Variable set for combination EBA_432754
ECB6,ECB6_EBA_433105,Variable set for combination EBA_433105,EBA_433105,Variable set for combination EBA_433105
ECB6,ECB6_EBA_433125,Variable set for combination EBA_433125,EBA_433125,Variable set for combination EBA_433125
ECB6,ECB6_EBA_433145,Variable set for combination EBA_433145,EBA_433145,Variable set for combination EBA_433145
ECB6,ECB6_EBA_431481,Variable set for combination EBA_431481,EBA_431481,Variable set for combination EBA_431481
ECB6,ECB6_EBA_431501,Variable set for combination EBA_431501,EBA_431501,Variable set for combination EBA_431501
ECB6,ECB6_EBA_431344,Variable set for combination EBA_431344,EBA_431344,Variable set for combination EBA_431344
ECB6,ECB6_EBA_431522,Variable set for combination EBA_431522,EBA_431522,Variable set for combination EBA_431522
ECB6,ECB6_EBA_432458,Variable set for combination EBA_432458,EBA_432458,Variable set for combination EBA_432458
ECB6,ECB6_EBA_432493,Variable set for combination EBA_432493,EBA_432493,Variable set for combination EBA_432493
ECB6,ECB6_EBA_432269,Variable set for combination EBA_432269,EBA_432269,Variable set for combination EBA_432269
ECB6,ECB6_EBA_432067,Variable set for combination EBA_432067,EBA_432067,Variable set for combination EBA_432067
ECB6,ECB6_EBA_432055,Variable set for combination EBA_432055,EBA_432055,Variable set for combination EBA_432055
ECB6,ECB6_EBA_432720,Variable set for combination EBA_432720,EBA_432720,Variable set for combination EBA_432720
ECB6,ECB6_EBA_433204,Variable set for combination EBA_433204,EBA_433204,Variable set for combination EBA_433204
ECB6,ECB6_EBA_433224,Variable set for combination EBA_433224,EBA_433224,Variable set for combination EBA_433224
ECB6,ECB6_EBA_433246,Variable set for combination EBA_433246,EBA_433246,Variable set for combination EBA_433246
ECB6,ECB6_EBA_431708,Variable set for combination EBA_431708,EBA_431708,Variable set for combination EBA_431708
